location_orig,GID,name_orig,name_new,url
wiesbaden,G0DD0159,otto harrassowitz,otto harrassowitz,https://www.tbrc.org/#!rid=W1KG4769
rdzong sar dgon/,G213,rdzong sar khams bye lnga rig thub bstan slob gling /,rdzong sar khams bye lnga rig thub bstan slob gling /,https://www.tbrc.org/#!rid=W2PD19497
rdzong sar dgon/,G213,rdzong sar dgon/,rdzong sar dgon/,https://www.tbrc.org/#!rid=W4PD1464
rdzong sar dgon/,G213,sde dge rdzong sar dgon/,sde dge rdzong sar dgon/,https://www.tbrc.org/#!rid=W4PD2079
rdzong sar dgon/,G213,dgon gsar dgon 'dus spyi'i gzhung las khang /,dgon gsar dgon 'dus spyi'i gzhung las khang /,https://www.tbrc.org/#!rid=W00EGS1017717
"sera je, bylakuppe, karnataka",G0DD0124,bshad sgrub zung 'brel dpar skrun lhan tshogs/,bshad sgrub zung 'brel dpar skrun lhan tshogs/,https://www.tbrc.org/#!rid=W1KG24218
India,G3188,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN8787
India,G3188,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN8793
India,G3188,rgyal spyi'i bka' brgyud smon lam chen mo/,rgyal spyi'i bka' brgyud smon lam chen mo/,https://www.tbrc.org/#!rid=W3CN9051
India,G3188,rgyal spyi'i bka' brgyud smon lam chen mo/,rgyal spyi'i bka' brgyud smon lam chen mo/,https://www.tbrc.org/#!rid=W3CN9048
India,G3188,Chokteng Kalsang Dorjee,Chokteng Kalsang Dorjee,https://www.tbrc.org/#!rid=W8LS34826
India,G3188,Padmamati,Padmamati,https://www.tbrc.org/#!rid=W8LS34841
India,G3188,na ro rgyan drug tshogs pa/,na ro rgyan drug tshogs pa/,https://www.tbrc.org/#!rid=W3CN9335
India,G3188,Gaden Jangtse library,Gaden Jangtse library,https://www.tbrc.org/#!rid=W3CN10219
India,G3188,Lokesh Chandra,Lokesh Chandra,https://www.tbrc.org/#!rid=W3CN1314
India,G3188,stag lung chos mdzod dpe skrung khang /,stag lung chos mdzod dpe skrung khang /,https://www.tbrc.org/#!rid=W8LS20733
a ri/,G3JT12416,o Di yA na'i chos par khang /,o Di yA na'i chos par khang /,https://www.tbrc.org/#!rid=W3CN9768
"darjeeling, india",G0DD0026,bod mi'i rang dbang gsar khang /,bod mi'i rang dbang gsar khang /,https://www.tbrc.org/#!rid=W4CZ299953
"darjeeling, india",G0DD0026,bod mi'i rang dbang gsar khang /,bod mi'i rang dbang gsar khang /,https://www.tbrc.org/#!rid=W4CZ299952
"darjeeling, india",G0DD0026,kargyud sungrab nyamso khang,kargyud sungrab nyamso khang,https://www.tbrc.org/#!rid=W23683
"darjeeling, india",G0DD0026,bod mi'i rang dbang gsar khang,bod mi'i rang dbang gsar khang,https://www.tbrc.org/#!rid=W4CZ299951
[rong bo],G2491,[rong bo dgon chen],[rong bo dgon chen],https://www.tbrc.org/#!rid=W28897
"kawring, gemur, lahul, h.p.",G0DD0233,tobden tsering,tobden tsering,https://www.tbrc.org/#!rid=W1KG12546
mgo log,G1490,sder nang dgon pa,sder nang dgon pa,https://www.tbrc.org/#!rid=W3MS643
"[distt. kangra, h.p.]",G0DD0058,"norbulingkha institute, cultural & research centre","norbulingkha institute, cultural & research centre",https://www.tbrc.org/#!rid=W00EGS1017349
"[distt. kangra, h.p.]",G0DD0058,dpal spungs gsung rab nyams gso khang,dpal spungs gsung rab nyams gso khang,https://www.tbrc.org/#!rid=W1KG3553
dpal spungs gon/,G36,dpal spungs dgon pa/,dpal spungs dgon pa/,https://www.tbrc.org/#!rid=W2PD17419
tA khu re/ sog yul/,G1979,blo gsal kun dga' chos gling /,blo gsal kun dga' chos gling /,https://www.tbrc.org/#!rid=W4CZ302701
"palace monastery, gangtok",G0DD0100,gonpo tseten,gonpo tseten,https://www.tbrc.org/#!rid=W1KG10163
brag 'go rdzong /,G2299,brag 'go rdzong gi sa ming las don 'go khrid tsho chung /,brag 'go rdzong gi sa ming las don 'go khrid tsho chung /,https://www.tbrc.org/#!rid=W3CN2110
Pe cing,G1949,Mi rigs Dpe skrun Khang,Mi rigs Dpe skrun Khang,https://www.tbrc.org/#!rid=W19967
東京,G0DD0150,東京大学,東京大学,https://www.tbrc.org/#!rid=W1KG16745
東京,G0DD0150,国書刊行会,国書刊行会,https://www.tbrc.org/#!rid=W1KG15237
['bo ra?],G566,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W23633
chu shur rdzong /,G2128,yar gsum lhun po rtse/,yar gsum lhun po rtse/,https://www.tbrc.org/#!rid=W4CZ301725
mdzod dge/,G299,mdzod dge'i dgon gsar dga' ldan rab rgyas gling /,mdzod dge'i dgon gsar dga' ldan rab rgyas gling /,https://www.tbrc.org/#!rid=W3CN12882
"chauntra, district mandi, h.p.",G0DD0022,juchentsang,juchentsang,https://www.tbrc.org/#!rid=W1KG17456
[new york city],G0DD0093,[tudeng nima],[tudeng nima],https://www.tbrc.org/#!rid=W29336
gser rta rdzong,G2302,bla rung slong gling,bla rung slong gling,https://www.tbrc.org/#!rid=W00KG03791
Kyoto,G0DD0068,"Rinsen Book Co.,","Rinsen Book Co.,",https://www.tbrc.org/#!rid=W3CN9677
Kyoto,G0DD0068,Heirakuji Shoten,Heirakuji Shoten,https://www.tbrc.org/#!rid=W8LS22404
Kyoto,G0DD0068,"Rinsen Book Co.,","Rinsen Book Co.,",https://www.tbrc.org/#!rid=W3CN9674
Kyoto,G0DD0068,"Rinsen Book Co.,","Rinsen Book Co.,",https://www.tbrc.org/#!rid=W3CN9680
[mtsho lho],G2317,gong ba grwa tshang thos bsam dar rgyas gling,gong ba grwa tshang thos bsam dar rgyas gling,https://www.tbrc.org/#!rid=W1KG4218
pdal yul rdzong,G2300,kaHthog rgyud sde bshad sgrub nor bu'i lhun po rtsom sgrig khang,kaHthog rgyud sde bshad sgrub nor bu'i lhun po rtsom sgrig khang,https://www.tbrc.org/#!rid=W00KG03984
[dorjeeling],G0DD0026,rdor gling 'brug gsang sngags chos gling dgon/,rdor gling 'brug gsang sngags chos gling dgon/,https://www.tbrc.org/#!rid=W1KG4301
"Hubli, Karnataka State",G0DD0051,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS34835
[rgyal rong /],G1272,jo nang brtse chen mtho slob rtag brtan lnga rig dar rgyas gling /,jo nang brtse chen mtho slob rtag brtan lnga rig dar rgyas gling /,https://www.tbrc.org/#!rid=W1KG5813
halle [saale],G0DD0049,international institute for tibetan and buddhist studies gmbh,international institute for tibetan and buddhist studies gmbh,https://www.tbrc.org/#!rid=W4CZ33249
dehradun india,G0DD0027,sakya monlam fundation,sakya monlam fundation,https://www.tbrc.org/#!rid=W4CZ307967
s. l.,UNKNOWN_Place,s. n.,s. n.,https://www.tbrc.org/#!rid=W20029
bla rung sgar/,G3997,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo /,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo /,https://www.tbrc.org/#!rid=W00KG0541
bla rung sgar/,G3997,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,https://www.tbrc.org/#!rid=W1KG2170
bla rung sgar/,G3997,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,https://www.tbrc.org/#!rid=W2CZ8024
bla rung sgar/,G3997,mdo smad lnga rig nang bstan slob gling /,mdo smad lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W1KG14517
bla rung sgar/,G3997,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W1KG12625
gelephu,G0DD0043,sherub lham press,sherub lham press,https://www.tbrc.org/#!rid=W1KG17421
sde dge rdzongs chen dgon/,G16,rdzongs chen dgon/,rdzongs chen dgon/,https://www.tbrc.org/#!rid=W3PD985
shar khum gshong rong spyi dgon kun dga' gling gi sman rtsis slob grwa/,G0DD0189,spyi dgon spyi khyab dge slong ngag dbang phun tshogs/,spyi dgon spyi khyab dge slong ngag dbang phun tshogs/,https://www.tbrc.org/#!rid=W3CN700
[zi ling/],G598,[mtsho sngon nang bstan rab mdzes mtshon par tshad yod kung si/],[mtsho sngon nang bstan rab mdzes mtshon par tshad yod kung si/],https://www.tbrc.org/#!rid=W27325
dharamsala h.p. india,G3JT12630,dge rgan 'os sbyong slob grwa/,dge rgan 'os sbyong slob grwa/,https://www.tbrc.org/#!rid=W2CZ8073
dharamsala h.p. india,G3JT12630,bod gzhung shes rig par khang,bod gzhung shes rig par khang,https://www.tbrc.org/#!rid=W2CZ8074
dharamsala h.p. india,G3JT12630,bod gzhung shes rig par khang,bod gzhung shes rig par khang,https://www.tbrc.org/#!rid=W2CZ8075
"clement town, dehra",G0DD0024,nyingmapa mahabuddha vihara,nyingmapa mahabuddha vihara,https://www.tbrc.org/#!rid=W20425
lumbini,G2MS14675,lumbini international research institute,lumbini international research institute,https://www.tbrc.org/#!rid=W1KG14967
[kalimpong],G3JT12629,[bdud 'joms rin po che],[bdud 'joms rin po che],https://www.tbrc.org/#!rid=W26741
[kalimpong],G3JT12629,ka sbug bod yig me long par khang,ka sbug bod yig me long par khang,https://www.tbrc.org/#!rid=W1KG4460
kan su'u,G2207,kan lho'i lo rgyus dpyad gzhi'i yig rigs cus/,kan lho'i lo rgyus dpyad gzhi'i yig rigs cus/,https://www.tbrc.org/#!rid=W1GS49915
wA rA Na sI,G2CN10953,bi dyA dpe mdzod khang,bi dyA dpe mdzod khang,https://www.tbrc.org/#!rid=W1KG6291
"khajuhee, sarnath",G0DD0061,vajra vidya library,vajra vidya library,https://www.tbrc.org/#!rid=W1KG4449
lha sa zhol/,G0DD0163,gnam bskos dga' ba brgya ldan pho brang che/,gnam bskos dga' ba brgya ldan pho brang che/,https://www.tbrc.org/#!rid=W3CN691
"nemo, ladakh",G4584,tshul-khrims-'jam-dbyangs,tshul-khrims-'jam-dbyangs,https://www.tbrc.org/#!rid=W27610
"mussoorie, u.p.",G0DD0088,jamyang,jamyang,https://www.tbrc.org/#!rid=W1KG13106
[thim phu],G4706,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W29550
[thim phu],G4706,[kunzang tobgyel and mani dorji],[kunzang tobgyel and mani dorji],https://www.tbrc.org/#!rid=W1CZ2515
[thim phu],G4706,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W29203
"bangalore, k.s.",G0DD0007,dud 'gro'i rang dbang tshogs chung /,dud 'gro'i rang dbang tshogs chung /,https://www.tbrc.org/#!rid=W1KG18428
khrin tu'u/,G10MS19724,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,https://www.tbrc.org/#!rid=W1KG6161
khrin tu'u/,G10MS19724,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG6160
reb gong /,G2369,gangs can skal bzang dpe tshogs 'phrul par khang /,gangs can skal bzang dpe tshogs 'phrul par khang /,https://www.tbrc.org/#!rid=W21781
"bylakuppa, karnataka",G0DD0017,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W1KG3818
"bylakuppa, karnataka",G0DD0017,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W1KG3816
"bylakuppa, karnataka",G0DD0017,bkras lhun dpe mdzod khang,bkras lhun dpe mdzod khang,https://www.tbrc.org/#!rid=W1KG4950
"calcutta, w.b.",G0DD0062,the asiatic society,the asiatic society,https://www.tbrc.org/#!rid=W1KG15453
[gser rta],G2302,gser thar lnga rig nang bstan slob gling,gser thar lnga rig nang bstan slob gling,https://www.tbrc.org/#!rid=W1PD108006
[gser rta],G2302,bla rung sgar/,bla rung sgar/,https://www.tbrc.org/#!rid=W00EGS1017033
japan,G00KG09752,otani universty,otani universty,https://www.tbrc.org/#!rid=W3CN1094
[se ra smad],G237,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG1645
"rajpur, dehradun, u.a.",G0DD0111,sa skya'i rtsom rig dus deb/,sa skya'i rtsom rig dus deb/,https://www.tbrc.org/#!rid=W1KG17438
"[bylakuppe}, karnataka",G0DD0017,namdroling monastic jr. high school,namdroling monastic jr. high school,https://www.tbrc.org/#!rid=W29665
"gangtok, sikkim and dharamsala, h.p.",G0DD0041	G3JT12630,"jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.","jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.",https://www.tbrc.org/#!rid=W1KG818
"gangtok, sikkim and dharamsala, h.p.",G0DD0041	G3JT12630,"jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.","jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.",https://www.tbrc.org/#!rid=W1KG819
lha sa／,G2800,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W29201
"Dharamsala, h.p.",G3JT12630,bod gzhung sman rtsis khang /,bod gzhung sman rtsis khang /,https://www.tbrc.org/#!rid=W3JT13431
"Dharamsala, h.p.",G3JT12630,Tibetan Medical & Astro Institute,Tibetan Medical & Astro Institute,https://www.tbrc.org/#!rid=W3JT13436
gser rta rdzong /,G2302,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W3CN4341
gser rta rdzong /,G2302,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W3CN3436
gser rta rdzong /,G2302,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W3CN4633
"santiniketan, w.b.",G0DD0119,c. r. lama,c. r. lama,https://www.tbrc.org/#!rid=W1KG10777
"santiniketan, w.b.",G0DD0119,[c. r. lama],[c. r. lama],https://www.tbrc.org/#!rid=W1KG9670
ལྷ་ས།,G2800,པར་པ་དཔལ་ལྡན་དང་བྲག་གཡབ་དགེ་སྦྱོང་བློ་བཟང་བརྩོན་འགྲུས།,པར་པ་དཔལ་ལྡན་དང་བྲག་གཡབ་དགེ་སྦྱོང་བློ་བཟང་བརྩོན་འགྲུས།,https://www.tbrc.org/#!rid=W1KG11756
[mang yul gung thang],G1338,zhang blon dri med bsam 'grub rdo rje dang rgyal mo kun dga' bu khrid/,zhang blon dri med bsam 'grub rdo rje dang rgyal mo kun dga' bu khrid/,https://www.tbrc.org/#!rid=W4CZ45306
[rdza chu kha?],G632,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W30367
bkra shis lhun po,G104,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2872
bkra shis lhun po,G104,bkra shis lhun po'i gzhung,bkra shis lhun po'i gzhung,https://www.tbrc.org/#!rid=W3572
]s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS18392
lha sa grong khyer/,G2800,bod ljongs nyen re'i tshags par khang,bod ljongs nyen re'i tshags par khang,https://www.tbrc.org/#!rid=W1KG3365
[mtsho sngon],G977,kan lho bod rigs rang skyong khul rtsom sgyur cu'u,kan lho bod rigs rang skyong khul rtsom sgyur cu'u,https://www.tbrc.org/#!rid=W24697
[mtsho sngon],G977,[mtsho sngon bod rigs zhib 'jug tshogs pa],[mtsho sngon bod rigs zhib 'jug tshogs pa],https://www.tbrc.org/#!rid=W1GS44552
[mtsho sngon],G977,mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhu lte gnas zhabs zhu khang,mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhu lte gnas zhabs zhu khang,https://www.tbrc.org/#!rid=W00EGS1017147
[mtsho sngon],G977,mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhus lte gnas zhabs zhu khang],mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhus lte gnas zhabs zhu khang],https://www.tbrc.org/#!rid=W00EGS1016927
马尔康,G830,阿坝州地名办公室编印,阿坝州地名办公室编印,https://www.tbrc.org/#!rid=W2PD16796
len kro'u/,G895,len kro'u rdo sku lung brag yer bsam gtan gling nang bstan dpe rnying 'tshol bsdu khang /,len kro'u rdo sku lung brag yer bsam gtan gling nang bstan dpe rnying 'tshol bsdu khang /,https://www.tbrc.org/#!rid=W3MS856
"bir. distt. kangra, h.p.",G3CN1562,tsondu senghe yorey tsang,tsondu senghe yorey tsang,https://www.tbrc.org/#!rid=W00EGS1017004
[dpal spungs],G36,[thub bstan chos 'khor gling],[thub bstan chos 'khor gling],https://www.tbrc.org/#!rid=W1CZ913
"manduwala, dehra dun/",G0DD0080,pal ewan chodan ngorpa centre,pal ewan chodan ngorpa centre,https://www.tbrc.org/#!rid=W8469
"bylakuppe, mysore distt., karnataka",G0DD0017,ser smad dpe mdzod khang,ser smad dpe mdzod khang,https://www.tbrc.org/#!rid=W4CZ299959
"bylakuppe, mysore distt., karnataka",G0DD0017,ser smad dpe mdzod khang,ser smad dpe mdzod khang,https://www.tbrc.org/#!rid=W4CZ299960
"bylakuppe, mysore distt., karnataka",G0DD0017,ser smad dpe mdzod khang,ser smad dpe mdzod khang,https://www.tbrc.org/#!rid=W1CZ2258
"bylakuppe, mysore distt., karnataka",G0DD0017,ser smad dpe mdzod khang nas dpar bskrun zhus/,ser smad dpe mdzod khang nas dpar bskrun zhus/,https://www.tbrc.org/#!rid=W00EGS1017325
rdzogs chen dgon/,G16,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12199
rdzogs chen dgon/,G16,rdzogs chen shrI seng /,rdzogs chen shrI seng /,https://www.tbrc.org/#!rid=W2PD17461
sde dge rdzogs chen/,G16,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12171
sde dge rdzogs chen/,G16,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12203
sde dge rdzogs chen/,G16,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12196
a mdo/,G1202,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ74175
a mdo/,G1202,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ74191
khreng tu'u/,G10MS19724,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W20577
khreng tu'u/,G10MS19724,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,https://www.tbrc.org/#!rid=W1KG8478
khreng tu'u/,G10MS19724,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG10155
khreng tu'u/,G10MS19724,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W18598
khreng tu'u/,G10MS19724,si khron dpe skrun tshogs pa/_si khron mi rigs dpe skrun khang /,si khron dpe skrun tshogs pa/_si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD83977
khreng tu'u/,G10MS19724,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD133167
Wien,G0DD0158,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16736
Wien,G0DD0158,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16738
Wien,G0DD0158,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16734
Wien,G0DD0158,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16735
Wien,G0DD0158,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16737
"darjeeling, w.b.",G0DD0026,kargyud sungrab nyamso khang,kargyud sungrab nyamso khang,https://www.tbrc.org/#!rid=W21141
"darjeeling, w.b.",G0DD0026,kargyud sungrab nyamso khang,kargyud sungrab nyamso khang,https://www.tbrc.org/#!rid=W1KG2230
"dolanji, p.o. ochghat",G3CN1567,"distributors, tibetan bonpo monastic centre","distributors, tibetan bonpo monastic centre",https://www.tbrc.org/#!rid=W20509
"[upper dharamsala, dist. kagngra, h.p.]",G3JT12630,bzhugs sgar kir+ti'i byes pa grwa shang gi chos mtho'i bod kyi rig gnas slob gnyer khang nas 'grems spel byas,bzhugs sgar kir+ti'i byes pa grwa shang gi chos mtho'i bod kyi rig gnas slob gnyer khang nas 'grems spel byas,https://www.tbrc.org/#!rid=W00EGS1017328
"byllakuppe, mysore, india",G0DD0017,pema norbu rinpoche,pema norbu rinpoche,https://www.tbrc.org/#!rid=W27912
dorjeeling,G0DD0026,'brug sgar dpe mdzod khang,'brug sgar dpe mdzod khang,https://www.tbrc.org/#!rid=W1KG2763
"sonada, darjeeling, w.b.",G0DD0133,ringrik and konchhog lhadrepa,ringrik and konchhog lhadrepa,https://www.tbrc.org/#!rid=W1KG12667
"sonada, darjeeling, w.b.",G0DD0133,kochhog lhadrepa,kochhog lhadrepa,https://www.tbrc.org/#!rid=W1KG8823
"sonada, darjeeling, w.b.",G0DD0133,konchhog lhadrepa,konchhog lhadrepa,https://www.tbrc.org/#!rid=W27913
"sonada, darjeeling, w.b.",G0DD0133,konchhog lhadrepa,konchhog lhadrepa,https://www.tbrc.org/#!rid=W27597
"Punakha, Bhutan",G54,Council for Ecclesiastical Affairs,Council for Ecclesiastical Affairs,https://www.tbrc.org/#!rid=W8LS20915
gcan tsha rdzong,G1695,kha sgang o bso bkra shis chos rdzong,kha sgang o bso bkra shis chos rdzong,https://www.tbrc.org/#!rid=W2CZ7903
"ladakh, leh",G1085,gelong jamyang,gelong jamyang,https://www.tbrc.org/#!rid=W1KG5965
[zi ling/],G598,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W14133
"tibetan colony, mundgod, karnataka",G0DD0087,kesang thabkhes,kesang thabkhes,https://www.tbrc.org/#!rid=W1KG21227
bal yul/,G4450,hi mA la ya'i rnga sgra/,hi mA la ya'i rnga sgra/,https://www.tbrc.org/#!rid=W1KG18419
北京市西城区文津街7号,G0DD0161,管家图书馆出版社,管家图书馆出版社,https://www.tbrc.org/#!rid=W1KG22580
"Kathamandu, Nepal",G2CN11080,Phuntsok Choling,Phuntsok Choling,https://www.tbrc.org/#!rid=W8LS20722
[sde dge/],G1366,[sde dge par khang chen mo/],[sde dge par khang chen mo/],https://www.tbrc.org/#!rid=W30532
"Mundgod, Karnataka State India",G0DD0087,Drepoung Gomang Library,Drepoung Gomang Library,https://www.tbrc.org/#!rid=W3CN9717
"leh, ladhakh",G1085,ladakh ecological development group,ladakh ecological development group,https://www.tbrc.org/#!rid=W1KG22125
